player_id,season,utility_entropy,n_roles,max_entropy,utility_score
BrowDu20,2021,-0.0,1,0.0,0.0
BrowDu20,2022,-0.0,1,0.0,0.0
BrowDu20,2023,-0.0,1,0.0,0.0
BrowDy00,2021,-0.0,1,0.0,0.0
BrowDy00,2022,-0.0,1,0.0,0.0
BrowDy00,2023,-0.0,1,0.0,0.0
BrowDy00,2024,-0.0,1,0.0,0.0
BrowEa00,2022,-0.0,1,0.0,0.0
BrowEa00,2023,-0.0,1,0.0,0.0
BrowEa00,2024,-0.0,1,0.0,0.0
BrowEv00,2019,-0.0,1,0.0,0.0
BrowEv00,2020,-0.0,1,0.0,0.0
BrowEv00,2021,-0.0,1,0.0,0.0
BrowEv00,2022,-0.0,1,0.0,0.0
BrowEv00,2023,-0.0,1,0.0,0.0
BrowEv00,2024,-0.0,1,0.0,0.0
BrowEv99,2013,-0.0,1,0.0,0.0
BrowEv99,2014,-0.0,1,0.0,0.0
BrowFa00,2018,-0.0,1,0.0,0.0
BrowFa00,2019,-0.0,1,0.0,0.0
BrowFr01,2019,-0.0,1,0.0,0.0
BrowFr01,2020,-0.0,1,0.0,0.0
BrowJa00,2013,-0.0,1,0.0,0.0
BrowJa00,2014,-0.0,1,0.0,0.0
BrowJa00,2015,-0.0,1,0.0,0.0
BrowJa03,2013,-0.0,1,0.0,0.0
BrowJa03,2014,-0.0,1,0.0,0.0
BrowJa03,2015,-0.0,1,0.0,0.0
BrowJa03,2016,-0.0,1,0.0,0.0
BrowJa03,2017,-0.0,1,0.0,0.0
BrowJa03,2018,-0.0,1,0.0,0.0
BrowJa03,2019,-0.0,1,0.0,0.0
BrowJa04,2015,-0.0,1,0.0,0.0
BrowJa04,2016,-0.0,1,0.0,0.0
BrowJa04,2017,-0.0,1,0.0,0.0
BrowJa04,2018,-0.0,1,0.0,0.0
BrowJa04,2019,-0.0,1,0.0,0.0
BrowJa04,2020,-0.0,1,0.0,0.0
BrowJa05,2016,-0.0,1,0.0,0.0
BrowJa05,2017,-0.0,1,0.0,0.0
BrowJa05,2018,-0.0,1,0.0,0.0
BrowJa05,2019,-0.0,1,0.0,0.0
BrowJa06,2017,-0.0,1,0.0,0.0
BrowJa06,2018,-0.0,1,0.0,0.0
BrowJa06,2019,-0.0,1,0.0,0.0
BrowJa06,2020,-0.0,1,0.0,0.0
BrowJa06,2021,-0.0,1,0.0,0.0
BrowJa06,2022,-0.0,1,0.0,0.0
BrowJa07,2023,-0.0,1,0.0,0.0
BrowJa08,2023,-0.0,1,0.0,0.0
BrowJa08,2024,-0.0,1,0.0,0.0
BrowJa09,2024,0.14671406487790245,2,0.6931471805599453,0.2116636538280115
BrowJa10,2024,-0.0,1,0.0,0.0
BrowJi01,2023,-0.0,1,0.0,0.0
BrowJi01,2024,-0.0,1,0.0,0.0
BrowJo02,2014,-0.0,1,0.0,0.0
BrowJo02,2015,-0.0,1,0.0,0.0
BrowJo02,2016,-0.0,1,0.0,0.0
BrowJo02,2017,-0.0,1,0.0,0.0
BrowJo02,2018,-0.0,1,0.0,0.0
BrowJo02,2019,-0.0,1,0.0,0.0
BrowJo02,2020,-0.0,1,0.0,0.0
BrowJo02,2021,-0.0,1,0.0,0.0
BrowJo02,2022,-0.0,1,0.0,0.0
BrowJo03,2020,-0.0,1,0.0,0.0
BrowJu00,2014,-0.0,1,0.0,0.0
BrowKe01,2014,-0.0,1,0.0,0.0
BrowKo00,2015,-0.0,1,0.0,0.0
BrowKy00,2019,-0.0,1,0.0,0.0
BrowKy00,2021,-0.0,1,0.0,0.0
BrowLe20,2013,-0.0,1,0.0,0.0
BrowMa00,2013,-0.0,1,0.0,0.0
BrowMa00,2014,-0.0,1,0.0,0.0
BrowMa00,2015,-0.0,1,0.0,0.0
BrowMa01,2015,-0.0,1,0.0,0.0
BrowMa01,2016,-0.0,1,0.0,0.0
BrowMa01,2017,-0.0,1,0.0,0.0
BrowMa01,2018,-0.0,1,0.0,0.0
BrowMa01,2019,-0.0,1,0.0,0.0
BrowMa01,2020,-0.0,1,0.0,0.0
BrowMa01,2021,-0.0,1,0.0,0.0
BrowMa02,2016,-0.0,1,0.0,0.0
BrowMa02,2017,-0.0,1,0.0,0.0
BrowMa03,2015,-0.0,1,0.0,0.0
BrowMa03,2016,-0.0,1,0.0,0.0
BrowMa03,2017,-0.0,1,0.0,0.0
BrowMa03,2018,-0.0,1,0.0,0.0
BrowMa03,2019,-0.0,1,0.0,0.0
BrowMa03,2020,-0.0,1,0.0,0.0
BrowMa03,2021,-0.0,1,0.0,0.0
BrowMa03,2022,-0.0,1,0.0,0.0
BrowMa04,2019,-0.0,1,0.0,0.0
BrowMa04,2020,-0.0,1,0.0,0.0
BrowMa04,2021,-0.0,1,0.0,0.0
BrowMa04,2022,-0.0,1,0.0,0.0
BrowMa04,2023,-0.0,1,0.0,0.0
BrowMa04,2024,-0.0,1,0.0,0.0
BrowMi00,2013,-0.0,1,0.0,0.0
BrowMi00,2014,-0.0,1,0.0,0.0
BrowMi01,2019,-0.0,1,0.0,0.0
BrowMi02,2022,-0.0,1,0.0,0.0
BrowMi02,2023,-0.0,1,0.0,0.0
BrowMi02,2024,-0.0,1,0.0,0.0
BrowMo00,2022,0.16922609107872189,2,0.6931471805599453,0.24414164238829614
BrowMo00,2023,-0.0,1,0.0,0.0
BrowMo00,2024,-0.0,1,0.0,0.0
BrowNo00,2017,-0.0,1,0.0,0.0
BrowNo00,2018,-0.0,1,0.0,0.0
BrowNo00,2020,-0.0,1,0.0,0.0
BrowNo00,2021,-0.0,1,0.0,0.0
BrowNo00,2022,-0.0,1,0.0,0.0
BrowNo00,2023,-0.0,1,0.0,0.0
BrowNo00,2024,-0.0,1,0.0,0.0
BrowOm00,2013,-0.0,1,0.0,0.0
BrowOm01,2024,-0.0,1,0.0,0.0
BrowOr00,2018,-0.0,1,0.0,0.0
BrowOr00,2019,-0.0,1,0.0,0.0
BrowOr00,2020,-0.0,1,0.0,0.0
BrowOr00,2021,-0.0,1,0.0,0.0
BrowOr00,2022,-0.0,1,0.0,0.0
BrowOr00,2023,-0.0,1,0.0,0.0
BrowOr00,2024,-0.0,1,0.0,0.0
BrowPh00,2014,-0.0,1,0.0,0.0
BrowPh00,2015,-0.0,1,0.0,0.0
BrowPh00,2016,-0.0,1,0.0,0.0
BrowPh01,2017,-0.0,1,0.0,0.0
BrowPh01,2019,-0.0,1,0.0,0.0
BrowPh01,2020,-0.0,1,0.0,0.0
BrowPh01,2021,-0.0,1,0.0,0.0
BrowPh01,2022,-0.0,1,0.0,0.0
BrowPh01,2023,-0.0,1,0.0,0.0
BrowPh01,2024,-0.0,1,0.0,0.0
BrowPr00,2014,-0.0,1,0.0,0.0
BrowPr00,2015,-0.0,1,0.0,0.0
BrowPr00,2016,-0.0,1,0.0,0.0
BrowPr00,2017,-0.0,1,0.0,0.0
BrowPr00,2018,-0.0,1,0.0,0.0
BrowPr00,2019,-0.0,1,0.0,0.0
BrowRo05,2013,-0.0,1,0.0,0.0
BrowRo05,2014,-0.0,1,0.0,0.0
BrowSe00,2013,-0.0,1,0.0,0.0
BrowSe00,2014,-0.0,1,0.0,0.0
BrowSe00,2015,-0.0,1,0.0,0.0
BrowSe00,2016,-0.0,1,0.0,0.0
BrowSp00,2021,-0.0,1,0.0,0.0
BrowSp00,2022,-0.0,1,0.0,0.0
BrowSp00,2023,-0.0,1,0.0,0.0
BrowSp00,2024,-0.0,1,0.0,0.0
BrowSp01,2021,-0.0,1,0.0,0.0
BrowSp01,2022,-0.0,1,0.0,0.0
BrowSt99,2014,-0.0,1,0.0,0.0
BrowSy00,2023,-0.0,1,0.0,0.0
BrowSy00,2024,-0.0,1,0.0,0.0
BrowTa99,2013,-0.0,1,0.0,0.0
BrowTa99,2014,-0.0,1,0.0,0.0
BrowTa99,2015,-0.0,1,0.0,0.0
BrowTo01,2018,0.3762467365834241,2,0.6931471805599453,0.5428093010195622
BrowTo01,2019,-0.0,1,0.0,0.0
BrowTo01,2020,-0.0,1,0.0,0.0
BrowTo01,2022,-0.0,1,0.0,0.0
BrowTo01,2023,-0.0,1,0.0,0.0
BrowTo01,2024,-0.0,1,0.0,0.0
BrowTo03,2020,-0.0,1,0.0,0.0
BrowTr02,2015,-0.0,1,0.0,0.0
BrowTr02,2016,-0.0,1,0.0,0.0
BrowTr02,2017,-0.0,1,0.0,0.0
BrowTr02,2018,-0.0,1,0.0,0.0
BrowTr02,2019,-0.0,1,0.0,0.0
BrowTr02,2020,-0.0,1,0.0,0.0
BrowTr02,2021,-0.0,1,0.0,0.0
BrowTr02,2022,-0.0,1,0.0,0.0
BrowTr02,2023,-0.0,1,0.0,0.0
BrowTr02,2024,-0.0,1,0.0,0.0
BrowTr03,2021,-0.0,1,0.0,0.0
BrowTr03,2022,-0.0,1,0.0,0.0
BrowTr03,2023,-0.0,1,0.0,0.0
BrowTr03,2024,-0.0,1,0.0,0.0
BrowVi00,2013,-0.0,1,0.0,0.0
BrowVi00,2014,-0.0,1,0.0,0.0
BrowVi00,2015,-0.0,1,0.0,0.0
BrowZa00,2013,-0.0,1,0.0,0.0
BrowZa00,2014,-0.0,1,0.0,0.0
BrowZa00,2015,-0.0,1,0.0,0.0
BrowZa00,2016,-0.0,1,0.0,0.0
BrowZa00,2017,-0.0,1,0.0,0.0
BrowZa00,2018,-0.0,1,0.0,0.0
BrowZa00,2019,-0.0,1,0.0,0.0
BroyRy00,2013,-0.0,1,0.0,0.0
BroyRy00,2014,-0.0,1,0.0,0.0
BrunDa00,2019,-0.0,1,0.0,0.0
BrunDa00,2020,0.22444750205450092,2,0.6931471805599453,0.32380929815394394
BrunDa00,2021,-0.0,1,0.0,0.0
BrunDa00,2022,0.1501602155844336,2,0.6931471805599453,0.21663539836248
BrunDa00,2023,-0.0,1,0.0,0.0
BrunDa00,2024,-0.0,1,0.0,0.0
BrunTJ00,2020,-0.0,1,0.0,0.0
BrusLo00,2024,-0.0,1,0.0,0.0
BrutDa99,2013,-0.0,1,0.0,0.0
BrutDa99,2014,-0.0,1,0.0,0.0
BrutDa99,2015,-0.0,1,0.0,0.0
BrutDa99,2016,-0.0,1,0.0,0.0
BryaAr00,2013,-0.0,1,0.0,0.0
BryaAr00,2014,-0.0,1,0.0,0.0
BryaAr00,2015,-0.0,1,0.0,0.0
BryaAr00,2016,-0.0,1,0.0,0.0
BryaAu00,2019,-0.0,1,0.0,0.0
BryaAu00,2020,-0.0,1,0.0,0.0
BryaAu00,2021,-0.0,1,0.0,0.0
BryaAu00,2022,-0.0,1,0.0,0.0
BryaAu00,2023,-0.0,1,0.0,0.0
BryaBr00,2019,-0.0,1,0.0,0.0
BryaBr00,2020,-0.0,1,0.0,0.0
BryaBr00,2021,-0.0,1,0.0,0.0
BryaBr00,2022,-0.0,1,0.0,0.0
BryaC.00,2015,-0.0,1,0.0,0.0
BryaC.00,2016,-0.0,1,0.0,0.0
BryaCo00,2013,-0.0,1,0.0,0.0
BryaCo00,2014,-0.0,1,0.0,0.0
BryaCo00,2015,-0.0,1,0.0,0.0
BryaCo00,2016,-0.0,1,0.0,0.0
BryaCo01,2022,0.4833917009404861,2,0.6931471805599453,0.6973868097537202
BryaCo01,2023,-0.0,1,0.0,0.0
BryaCo01,2024,-0.0,1,0.0,0.0
BryaDe00,2013,-0.0,1,0.0,0.0
BryaDe00,2014,-0.0,1,0.0,0.0
BryaDe00,2015,-0.0,1,0.0,0.0
BryaDe01,2013,-0.0,1,0.0,0.0
BryaDe01,2014,-0.0,1,0.0,0.0
BryaDe01,2015,-0.0,1,0.0,0.0
BryaDe01,2016,-0.0,1,0.0,0.0
BryaDe01,2017,-0.0,1,0.0,0.0
BryaDe01,2020,-0.0,1,0.0,0.0
BryaHa00,2020,-0.0,1,0.0,0.0
BryaHa00,2021,-0.0,1,0.0,0.0
BryaHa00,2022,-0.0,1,0.0,0.0
BryaHa00,2023,-0.0,1,0.0,0.0
BryaHa00,2024,-0.0,1,0.0,0.0
BryaHu02,2020,-0.0,1,0.0,0.0
BryaMa00,2014,-0.0,1,0.0,0.0
BryaMa00,2015,-0.0,1,0.0,0.0
BryaMa00,2017,-0.0,1,0.0,0.0
BryaMa00,2018,-0.0,1,0.0,0.0
BryaMy01,2020,-0.0,1,0.0,0.0
BryaMy01,2021,-0.0,1,0.0,0.0
BryaMy01,2022,-0.0,1,0.0,0.0
BryaMy01,2023,-0.0,1,0.0,0.0
BryaMy01,2024,-0.0,1,0.0,0.0
BryaRe99,2013,-0.0,1,0.0,0.0
BryaRe99,2014,-0.0,1,0.0,0.0
BryaRe99,2015,-0.0,1,0.0,0.0
BryaTa00,2018,-0.0,1,0.0,0.0
BryaTa00,2019,-0.0,1,0.0,0.0
BryaTa00,2020,0.5014710594904042,2,0.6931471805599453,0.7234698106761405
BryaTa00,2021,-0.0,1,0.0,0.0
BryaTa00,2022,-0.0,1,0.0,0.0
BryaTa00,2023,-0.0,1,0.0,0.0
BryaTa00,2024,-0.0,1,0.0,0.0
BryaVe00,2019,-0.0,1,0.0,0.0
BucaDe00,2014,-0.0,1,0.0,0.0
BucaDe00,2015,-0.0,1,0.0,0.0
BucaDe00,2016,-0.0,1,0.0,0.0
BucaDe00,2017,-0.0,1,0.0,0.0
BucaDe00,2018,-0.0,1,0.0,0.0
BucaDe00,2019,-0.0,1,0.0,0.0
BucaDe00,2020,0.6931471805599453,2,0.6931471805599453,1.0
BuchMi00,2013,-0.0,1,0.0,0.0
BuchMi00,2014,-0.0,1,0.0,0.0
BuckDe00,2016,-0.0,1,0.0,0.0
BuckDe00,2017,-0.0,1,0.0,0.0
BuckDe00,2018,-0.0,1,0.0,0.0
BuckDe00,2019,-0.0,1,0.0,0.0
BuckDe00,2020,0.21672807136507202,2,0.6931471805599453,0.31267251377981875
BuckDe00,2021,-0.0,1,0.0,0.0
BuckDe00,2022,-0.0,1,0.0,0.0
BuckDe00,2023,-0.0,1,0.0,0.0
BuckDe00,2024,-0.0,1,0.0,0.0
BuggIs00,2019,-0.0,1,0.0,0.0
BuggIs00,2020,-0.0,1,0.0,0.0
BuggIs00,2021,-0.0,1,0.0,0.0
BuggIs00,2022,-0.0,1,0.0,0.0
BuggIs00,2023,-0.0,1,0.0,0.0
BulaBr20,2014,-0.0,1,0.0,0.0
BulaBr20,2015,-0.0,1,0.0,0.0
BulaBr20,2016,-0.0,1,0.0,0.0
BulaBr20,2017,-0.0,1,0.0,0.0
BulaBr20,2018,-0.0,1,0.0,0.0
BulaBr20,2019,-0.0,1,0.0,0.0
BulaBr20,2020,-0.0,1,0.0,0.0
BulaBr20,2021,-0.0,1,0.0,0.0
BullCa00,2024,-0.0,1,0.0,0.0
BullJa00,2024,-0.0,1,0.0,0.0
BullJo00,2016,-0.0,1,0.0,0.0
BullJo00,2017,-0.0,1,0.0,0.0
BullJo00,2018,-0.0,1,0.0,0.0
BullJo00,2019,-0.0,1,0.0,0.0
BullJo00,2020,-0.0,1,0.0,0.0
BullJo00,2021,-0.0,1,0.0,0.0
BullJo00,2022,-0.0,1,0.0,0.0
BullJo00,2023,-0.0,1,0.0,0.0
BullJo00,2024,-0.0,1,0.0,0.0
BullMa00,2014,-0.0,1,0.0,0.0
BullMa00,2015,-0.0,1,0.0,0.0
BullMa00,2016,-0.0,1,0.0,0.0
BullRa00,2013,-0.0,1,0.0,0.0
BullRa00,2014,-0.0,1,0.0,0.0
BullRa00,2015,-0.0,1,0.0,0.0
BullRa00,2016,-0.0,1,0.0,0.0
BullRa00,2017,-0.0,1,0.0,0.0
BullRa00,2018,-0.0,1,0.0,0.0
BullRa00,2019,-0.0,1,0.0,0.0
BullRa00,2020,-0.0,1,0.0,0.0
BullRa00,2021,-0.0,1,0.0,0.0
BullRa00,2022,-0.0,1,0.0,0.0
BullRa00,2023,-0.0,1,0.0,0.0
BullRi00,2017,-0.0,1,0.0,0.0
BullRi00,2018,-0.0,1,0.0,0.0
BundMa00,2017,-0.0,1,0.0,0.0
BunkBr20,2013,-0.0,1,0.0,0.0
BunkBr20,2014,-0.0,1,0.0,0.0
BuntIa00,2021,-0.0,1,0.0,0.0
BuntSe00,2019,-0.0,1,0.0,0.0
BuntSe00,2020,0.3732751134455238,2,0.6931471805599453,0.5385221550551224
BuntSe00,2021,-0.0,1,0.0,0.0
BuntSe00,2022,-0.0,1,0.0,0.0
BuntSe00,2023,-0.0,1,0.0,0.0
BuntSe00,2024,-0.0,1,0.0,0.0
BurbAa00,2016,-0.0,1,0.0,0.0
BurfSp00,2022,0.5769775456644692,2,0.6931471805599453,0.8324026438344152
BurfSp00,2023,-0.0,1,0.0,0.0
BurfSp00,2024,-0.0,1,0.0,0.0
BurfVo00,2013,-0.0,1,0.0,0.0
BurfVo00,2014,-0.0,1,0.0,0.0
BurfVo00,2015,-0.0,1,0.0,0.0
BurfVo00,2016,-0.0,1,0.0,0.0
BurfVo00,2017,-0.0,1,0.0,0.0
BurfVo00,2018,-0.0,1,0.0,0.0
BurfVo00,2019,-0.0,1,0.0,0.0
BurgJa01,2017,-0.0,1,0.0,0.0
BurgJa01,2018,-0.0,1,0.0,0.0
BurgJa01,2019,-0.0,1,0.0,0.0
BurgJa01,2020,-0.0,1,0.0,0.0
BurgTe00,2020,-0.0,1,0.0,0.0
BurgTe00,2021,-0.0,1,0.0,0.0
BurgTe00,2022,-0.0,1,0.0,0.0
BurgTe00,2023,-0.0,1,0.0,0.0
BurkBr00,2016,-0.0,1,0.0,0.0
BurkOr00,2018,-0.0,1,0.0,0.0
BurkOr00,2019,-0.0,1,0.0,0.0
BurkOr00,2020,-0.0,1,0.0,0.0
BurkOr00,2021,-0.0,1,0.0,0.0
BurkOr00,2022,-0.0,1,0.0,0.0
BurkOr00,2023,-0.0,1,0.0,0.0
BurkOr00,2024,-0.0,1,0.0,0.0
BurkRe00,2013,-0.0,1,0.0,0.0
BurkRe00,2014,-0.0,1,0.0,0.0
BurkRe00,2015,-0.0,1,0.0,0.0
BurkRe00,2016,-0.0,1,0.0,0.0
BurkRe00,2017,-0.0,1,0.0,0.0
BurkRe00,2018,-0.0,1,0.0,0.0
BurkRe00,2019,-0.0,1,0.0,0.0
BurkRe00,2020,-0.0,1,0.0,0.0
BurkRe00,2021,-0.0,1,0.0,0.0
BurkRe00,2022,-0.0,1,0.0,0.0
BurkTr00,2022,-0.0,1,0.0,0.0
BurkTr00,2023,-0.0,1,0.0,0.0
BurkTr00,2024,-0.0,1,0.0,0.0
BurlMa00,2014,-0.0,1,0.0,0.0
BurlMa00,2015,-0.0,1,0.0,0.0
BurlMa00,2016,-0.0,1,0.0,0.0
BurlMa00,2017,-0.0,1,0.0,0.0
BurlNa00,2013,-0.0,1,0.0,0.0
BurnAm00,2023,-0.0,1,0.0,0.0
BurnAm00,2024,-0.0,1,0.0,0.0
BurnAr00,2016,-0.0,1,0.0,0.0
BurnAr00,2017,-0.0,1,0.0,0.0
BurnAr00,2018,-0.0,1,0.0,0.0
BurnAr00,2019,-0.0,1,0.0,0.0
BurnAr00,2021,-0.0,1,0.0,0.0
BurnAr00,2022,-0.0,1,0.0,0.0
BurnAr00,2023,-0.0,1,0.0,0.0
BurnAr00,2024,-0.0,1,0.0,0.0
BurnBr00,2019,-0.0,1,0.0,0.0
BurnBr00,2020,-0.0,1,0.0,0.0
BurnBr00,2021,-0.0,1,0.0,0.0
BurnBr00,2022,-0.0,1,0.0,0.0
BurnBr00,2023,-0.0,1,0.0,0.0
BurnBr00,2024,-0.0,1,0.0,0.0
BurnDe00,2018,-0.0,1,0.0,0.0
BurnDe00,2019,-0.0,1,0.0,0.0
BurnDe00,2020,-0.0,1,0.0,0.0
BurnKa00,2013,-0.0,1,0.0,0.0
BurnKa00,2014,-0.0,1,0.0,0.0
BurnKe20,2013,-0.0,1,0.0,0.0
BurnMo99,2013,-0.0,1,0.0,0.0
BurnMo99,2014,-0.0,1,0.0,0.0
BurnMo99,2015,-0.0,1,0.0,0.0
BurnMo99,2016,-0.0,1,0.0,0.0
BurnMo99,2017,-0.0,1,0.0,0.0
BurnMo99,2018,-0.0,1,0.0,0.0
BurnMo99,2019,-0.0,1,0.0,0.0
BurrBe00,2019,-0.0,1,0.0,0.0
BurrBe00,2020,-0.0,1,0.0,0.0
BurrJo01,2020,-0.0,1,0.0,0.0
BurrJo01,2021,-0.0,1,0.0,0.0
BurrJo01,2022,-0.0,1,0.0,0.0
BurrJo01,2023,-0.0,1,0.0,0.0
BurrJo01,2024,-0.0,1,0.0,0.0
BurrJu00,2016,-0.0,1,0.0,0.0
BurrJu00,2017,-0.0,1,0.0,0.0
BurrJu00,2018,-0.0,1,0.0,0.0
BurrJu00,2019,-0.0,1,0.0,0.0
BurrJu00,2020,0.294612043643916,2,0.6931471805599453,0.4250353343512405
BurrJu00,2021,-0.0,1,0.0,0.0
BurrJu00,2022,-0.0,1,0.0,0.0
BurrMi00,2013,-0.0,1,0.0,0.0
BurrMi00,2014,-0.0,1,0.0,0.0
BursIs01,2014,-0.0,1,0.0,0.0
BursIs01,2016,-0.0,1,0.0,0.0
BurtBr00,2013,-0.0,1,0.0,0.0
BurtDe00,2018,0.5365100668594912,2,0.6931471805599453,0.7740204128451942
BurtDe00,2019,-0.0,1,0.0,0.0
BurtDe00,2020,0.47223485738497994,2,0.6931471805599453,0.6812908868842175
BurtDe00,2021,-0.0,1,0.0,0.0
BurtJe01,2024,-0.0,1,0.0,0.0
BurtMi00,2015,-0.0,1,0.0,0.0
BurtMi00,2016,-0.0,1,0.0,0.0
BurtMi00,2017,-0.0,1,0.0,0.0
BurtMi00,2018,-0.0,1,0.0,0.0
BurtMi00,2019,-0.0,1,0.0,0.0
BurtMi00,2020,0.26257640824386774,2,0.6931471805599453,0.3788176820278639
BurtMi00,2021,-0.0,1,0.0,0.0
BurtMi00,2022,-0.0,1,0.0,0.0
BurtMi00,2023,-0.0,1,0.0,0.0
BurtMi00,2024,-0.0,1,0.0,0.0
BurtSt00,2013,-0.0,1,0.0,0.0
BurtTr01,2014,-0.0,1,0.0,0.0
BurtTr01,2015,-0.0,1,0.0,0.0
BurtTr01,2016,-0.0,1,0.0,0.0
BurtTr01,2017,-0.0,1,0.0,0.0
BurtTr01,2018,-0.0,1,0.0,0.0
BurtTr01,2019,-0.0,1,0.0,0.0
BurtTr01,2020,-0.0,1,0.0,0.0
BurwTy00,2015,-0.0,1,0.0,0.0
BurwTy00,2016,-0.0,1,0.0,0.0
BurwTy00,2017,-0.0,1,0.0,0.0
BushDe00,2016,-0.0,1,0.0,0.0
BushDe00,2017,-0.0,1,0.0,0.0
BushDe00,2018,-0.0,1,0.0,0.0
BushDe00,2019,-0.0,1,0.0,0.0
BushDe00,2020,-0.0,1,0.0,0.0
BushDe00,2021,-0.0,1,0.0,0.0
BushDe00,2022,-0.0,1,0.0,0.0
BushDe00,2023,-0.0,1,0.0,0.0
BushDe00,2024,-0.0,1,0.0,0.0
BushDe01,2019,-0.0,1,0.0,0.0
BushDe01,2020,-0.0,1,0.0,0.0
BushDe01,2021,-0.0,1,0.0,0.0
BushDe01,2022,-0.0,1,0.0,0.0
BushDe01,2023,-0.0,1,0.0,0.0
BushDe01,2024,-0.0,1,0.0,0.0
BushJa20,2013,-0.0,1,0.0,0.0
BushJa20,2014,-0.0,1,0.0,0.0
BushJe20,2013,-0.0,1,0.0,0.0
BushJe20,2014,-0.0,1,0.0,0.0
BushJe20,2015,-0.0,1,0.0,0.0
BushJe20,2016,-0.0,1,0.0,0.0
BushJe20,2017,-0.0,1,0.0,0.0
BushJe20,2018,-0.0,1,0.0,0.0
BushJo00,2013,-0.0,1,0.0,0.0
BushJo00,2014,-0.0,1,0.0,0.0
BushJo00,2015,-0.0,1,0.0,0.0
BushMa00,2021,-0.0,1,0.0,0.0
BushMa00,2023,-0.0,1,0.0,0.0
BushMi00,2013,-0.0,1,0.0,0.0
BushRa00,2013,-0.0,1,0.0,0.0
BushRa00,2014,-0.0,1,0.0,0.0
BushRa00,2015,-0.0,1,0.0,0.0
BushRa00,2016,-0.0,1,0.0,0.0
BushRa00,2017,-0.0,1,0.0,0.0
BushRa00,2018,-0.0,1,0.0,0.0
BushRe00,2013,-0.0,1,0.0,0.0
BushRe00,2014,-0.0,1,0.0,0.0
BushRe00,2015,-0.0,1,0.0,0.0
BushRe00,2016,-0.0,1,0.0,0.0
ButkHa00,2017,-0.0,1,0.0,0.0
ButkHa00,2018,-0.0,1,0.0,0.0
ButkHa00,2019,-0.0,1,0.0,0.0
ButkHa00,2020,-0.0,1,0.0,0.0
ButkHa00,2021,-0.0,1,0.0,0.0
ButkHa00,2022,-0.0,1,0.0,0.0
ButkHa00,2023,-0.0,1,0.0,0.0
ButkHa00,2024,-0.0,1,0.0,0.0
ButlAd00,2017,-0.0,1,0.0,0.0
ButlAd00,2018,-0.0,1,0.0,0.0
ButlAd00,2019,-0.0,1,0.0,0.0
ButlAd00,2020,0.27000297580733096,2,0.6931471805599453,0.38953195422249914
ButlAd00,2021,-0.0,1,0.0,0.0
ButlAd00,2023,-0.0,1,0.0,0.0
ButlAd00,2024,-0.0,1,0.0,0.0
ButlBr00,2013,-0.0,1,0.0,0.0
ButlBr00,2014,-0.0,1,0.0,0.0
ButlBr00,2015,-0.0,1,0.0,0.0
ButlBr00,2016,-0.0,1,0.0,0.0
ButlBr00,2017,-0.0,1,0.0,0.0
ButlBr00,2018,-0.0,1,0.0,0.0
ButlCr99,2013,-0.0,1,0.0,0.0
ButlCr99,2014,-0.0,1,0.0,0.0
ButlCr99,2015,-0.0,1,0.0,0.0
ButlCr99,2016,-0.0,1,0.0,0.0
ButlDa00,2022,-0.0,1,0.0,0.0
ButlDa99,2013,-0.0,1,0.0,0.0
ButlDa99,2014,-0.0,1,0.0,0.0
ButlDa99,2015,-0.0,1,0.0,0.0
ButlDa99,2016,-0.0,1,0.0,0.0
ButlDa99,2017,-0.0,1,0.0,0.0
ButlDo99,2013,-0.0,1,0.0,0.0
ButlDo99,2014,-0.0,1,0.0,0.0
ButlDo99,2015,-0.0,1,0.0,0.0
ButlDo99,2016,-0.0,1,0.0,0.0
ButlDr00,2014,-0.0,1,0.0,0.0
ButlDr00,2015,-0.0,1,0.0,0.0
ButlDr00,2016,-0.0,1,0.0,0.0
ButlHa00,2020,-0.0,1,0.0,0.0
ButlJe01,2015,-0.0,1,0.0,0.0
ButlJe01,2016,-0.0,1,0.0,0.0
ButlJo00,2024,-0.0,1,0.0,0.0
ButlMa00,2015,-0.0,1,0.0,0.0
ButlMa01,2014,-0.0,1,0.0,0.0
ButlMa01,2015,-0.0,1,0.0,0.0
ButlMa01,2016,-0.0,1,0.0,0.0
ButlMa01,2017,-0.0,1,0.0,0.0
ButlMa01,2018,-0.0,1,0.0,0.0
ButlMa01,2019,-0.0,1,0.0,0.0
ButlMa01,2020,0.6446074943971516,2,0.6931471805599453,0.9299720354866309
ButlMa02,2022,-0.0,1,0.0,0.0
ButlMa02,2023,-0.0,1,0.0,0.0
ButlMa02,2024,-0.0,1,0.0,0.0
ButlPe00,2022,0.5084497473954532,2,0.6931471805599453,0.7335379291086666
ButlPe00,2023,-0.0,1,0.0,0.0
ButlPe00,2024,-0.0,1,0.0,0.0
ButlRa20,2013,-0.0,1,0.0,0.0
ButlVe00,2016,-0.0,1,0.0,0.0
ButlVe00,2017,-0.0,1,0.0,0.0
ButlVe00,2018,-0.0,1,0.0,0.0
ButlVe00,2019,-0.0,1,0.0,0.0
ButlVe00,2020,-0.0,1,0.0,0.0
ButlVe00,2021,-0.0,1,0.0,0.0
ButlVe00,2022,-0.0,1,0.0,0.0
ButlVi99,2014,-0.0,1,0.0,0.0
ButtJa00,2018,-0.0,1,0.0,0.0
ButtJa00,2020,-0.0,1,0.0,0.0
