player_id,season,position,time_in_role,league,total_time,role_share
FeliJo00,2020,G,777.0,NFL,777.0,1.0
FeliJo00,2021,G,471.0,NFL,471.0,1.0
FeliJo00,2022,C,1103.0,NFL,1103.0,1.0
FeliJo00,2023,C,724.0,NFL,724.0,1.0
FellDa00,2014,TE,610.0,NFL,610.0,1.0
FellDa00,2015,TE,84.0,NFL,84.0,1.0
FellDa01,2014,TE,303.0,NFL,303.0,1.0
FellDa01,2015,TE,867.0,NFL,867.0,1.0
FellDa01,2016,TE,392.0,NFL,392.0,1.0
FellDa01,2017,TE,706.0,NFL,706.0,1.0
FellDa01,2018,TE,606.0,NFL,606.0,1.0
FellDa01,2019,TE,972.0,NFL,972.0,1.0
FellDa01,2020,TE,615.0,NFL,615.0,1.0
FellDa01,2021,TE,183.0,NFL,183.0,1.0
FeltDe00,2021,RB,331.0,NFL,331.0,1.0
FeltDe00,2022,RB,123.0,NFL,123.0,1.0
FeltJe00,2013,FB,362.0,NFL,362.0,1.0
FeltJe00,2014,FB,255.0,NFL,255.0,1.0
FeltJe00,2015,FB,363.0,NFL,363.0,1.0
FeltJe00,2016,FB,378.0,NFL,378.0,1.0
FennCh00,2014,CB,277.0,NFL,277.0,1.0
FentRa00,2019,CB,424.0,NFL,424.0,1.0
FentRa00,2020,CB,656.0,NFL,698.0,0.9398280802292264
FentRa00,2020,DB,42.0,NFL,698.0,0.06017191977077364
FentRa00,2021,CB,641.0,NFL,641.0,1.0
FentRa00,2022,CB,386.0,NFL,386.0,1.0
FereJa00,2015,C,66.0,NFL,66.0,1.0
FereJa00,2016,C,12.0,NFL,12.0,1.0
FereJa00,2018,C,16.0,NFL,16.0,1.0
FereJa00,2019,C,269.0,NFL,269.0,1.0
FereJa00,2020,OL,180.0,NFL,180.0,1.0
FereJa00,2021,C,136.0,NFL,136.0,1.0
FereJa00,2022,C,308.0,NFL,308.0,1.0
FereJa00,2023,C,4.0,NFL,4.0,1.0
FergBl00,2020,LS,151.0,NFL,151.0,1.0
FergBl00,2021,LS,148.0,NFL,148.0,1.0
FergBl00,2022,LS,151.0,NFL,151.0,1.0
FergBl00,2023,LS,145.0,NFL,145.0,1.0
FergBl00,2024,LS,38.0,NFL,38.0,1.0
FergDB20,2013,T,1116.0,NFL,1116.0,1.0
FergDB20,2014,T,1151.0,NFL,1151.0,1.0
FergDB20,2015,T,1187.0,NFL,1187.0,1.0
FergEg00,2014,NT,321.0,NFL,321.0,1.0
FergEg00,2015,DE,123.0,NFL,123.0,1.0
FergJa00,2022,TE,621.0,NFL,621.0,1.0
FergJa00,2023,TE,956.0,NFL,956.0,1.0
FergJa00,2024,TE,616.0,NFL,616.0,1.0
FergJa02,2019,LB,581.0,NFL,581.0,1.0
FergJa02,2020,LB,69.0,NFL,367.0,0.1880108991825613
FergJa02,2020,OLB,298.0,NFL,367.0,0.8119891008174387
FergJa02,2021,LB,215.0,NFL,215.0,1.0
FergJo02,2016,RB,316.0,NFL,316.0,1.0
FergJo02,2017,RB,121.0,NFL,121.0,1.0
FergJo02,2019,RB,24.0,NFL,24.0,1.0
FergRe00,2017,LS,151.0,NFL,151.0,1.0
FergRe00,2018,LS,142.0,NFL,142.0,1.0
FergRe00,2019,LS,154.0,NFL,154.0,1.0
FergRe00,2020,LS,165.0,NFL,165.0,1.0
FergRe00,2021,LS,155.0,NFL,155.0,1.0
FergRe00,2022,LS,144.0,NFL,144.0,1.0
FergRe00,2023,LS,150.0,NFL,150.0,1.0
FergRe00,2024,LS,168.0,NFL,168.0,1.0
FernEt00,2022,WR,10.0,NFL,10.0,1.0
FernEt00,2023,WR,29.0,NFL,29.0,1.0
FerrCl00,2019,DE,716.0,NFL,716.0,1.0
FerrCl00,2020,DE,490.0,NFL,490.0,1.0
FerrCl00,2021,DE,379.0,NFL,379.0,1.0
FerrCl00,2022,DE,640.0,NFL,640.0,1.0
FerrCl00,2023,DE,530.0,NFL,530.0,1.0
FerrCl00,2024,DE,528.0,NFL,528.0,1.0
FfreMa00,2021,WR,16.0,NFL,16.0,1.0
FiamTo00,2013,FB,343.0,NFL,343.0,1.0
FiamTo00,2014,FB,10.0,NFL,10.0,1.0
FickSa00,2017,K,24.0,NFL,24.0,1.0
FickSa00,2018,K,26.0,NFL,26.0,1.0
FickSa00,2019,K,117.0,NFL,117.0,1.0
FickSa00,2020,K,64.0,NFL,64.0,1.0
FiedC.00,2014,TE,569.0,NFL,569.0,1.0
FiedC.00,2015,TE,795.0,NFL,795.0,1.0
FiedC.00,2016,TE,803.0,NFL,803.0,1.0
FiedC.00,2017,TE,229.0,NFL,229.0,1.0
FielBr20,2013,P,157.0,NFL,157.0,1.0
FielBr20,2014,P,141.0,NFL,141.0,1.0
FielBr20,2015,P,10.0,NFL,10.0,1.0
FielCa00,2015,LB,134.0,NFL,134.0,1.0
FielCa00,2016,LB,3.0,NFL,3.0,1.0
FielDa02,2022,DB,26.0,NFL,26.0,1.0
FielJu00,2021,QB,635.0,NFL,635.0,1.0
FielJu00,2022,QB,917.0,NFL,917.0,1.0
FielJu00,2023,QB,829.0,NFL,829.0,1.0
FielJu00,2024,QB,410.0,NFL,410.0,1.0
FielMa01,2019,CB,8.0,NFL,8.0,1.0
FielMa01,2020,CB,37.0,NFL,39.0,0.9487179487179487
FielMa01,2020,DB,2.0,NFL,39.0,0.05128205128205128
FielTo00,2021,LB,127.0,NFL,127.0,1.0
FielTo00,2022,LB,566.0,NFL,566.0,1.0
FielTo00,2023,LB,616.0,NFL,616.0,1.0
FielTo00,2024,LB,38.0,NFL,38.0,1.0
FiliBo00,2014,LB,209.0,NFL,209.0,1.0
FincSh00,2018,LB,389.0,NFL,389.0,1.0
FincSh00,2019,LB,289.0,NFL,289.0,1.0
FincSh00,2020,LB,41.0,NFL,41.0,1.0
FincSh00,2021,LB,34.0,NFL,34.0,1.0
FinlAJ00,2023,FS,226.0,NFL,226.0,1.0
FinlAJ00,2024,FS,281.0,NFL,281.0,1.0
FinlJe00,2013,TE,252.0,NFL,252.0,1.0
FinlRy00,2019,QB,190.0,NFL,190.0,1.0
FinlRy00,2020,QB,90.0,NFL,90.0,1.0
FinnB.01,2016,C,334.0,NFL,334.0,1.0
FinnB.01,2017,C,304.0,NFL,304.0,1.0
FinnB.01,2018,C,237.0,NFL,237.0,1.0
FinnB.01,2019,C,383.0,NFL,383.0,1.0
FinnB.01,2020,C,8.0,NFL,31.0,0.25806451612903225
FinnB.01,2020,C/G,23.0,NFL,31.0,0.7419354838709677
FinnB.01,2021,C,102.0,NFL,102.0,1.0
FinnCo20,2013,CB,382.0,NFL,382.0,1.0
FinnCo20,2014,CB,733.0,NFL,733.0,1.0
FinnCo20,2015,CB,437.0,NFL,437.0,1.0
FirkAn00,2018,TE,275.0,NFL,275.0,1.0
FirkAn00,2019,TE,379.0,NFL,379.0,1.0
FirkAn00,2020,TE,469.0,NFL,469.0,1.0
FirkAn00,2021,TE,487.0,NFL,487.0,1.0
FirkAn00,2022,TE,150.0,NFL,150.0,1.0
FirkAn00,2023,TE,72.0,NFL,72.0,1.0
FirkAn00,2024,TE,121.0,NFL,121.0,1.0
FishBl00,2024,T,556.0,NFL,556.0,1.0
FishEr00,2013,T,850.0,NFL,850.0,1.0
FishEr00,2014,T,1075.0,NFL,1075.0,1.0
FishEr00,2015,T,1065.0,NFL,1065.0,1.0
FishEr00,2016,T,1158.0,NFL,1158.0,1.0
FishEr00,2017,T,1109.0,NFL,1109.0,1.0
FishEr00,2018,T,1287.0,NFL,1287.0,1.0
FishEr00,2019,T,729.0,NFL,729.0,1.0
FishEr00,2020,T,1258.0,NFL,1258.0,1.0
FishEr00,2021,T,944.0,NFL,944.0,1.0
FishJa00,2015,T,182.0,NFL,182.0,1.0
FishJa00,2016,T,315.0,NFL,315.0,1.0
FishJa00,2017,T,385.0,NFL,385.0,1.0
FishJa00,2018,T,78.0,NFL,78.0,1.0
FiskBr00,2024,DT,782.0,NFL,782.0,1.0
FiskTu00,2023,TE,156.0,NFL,156.0,1.0
FiskTu00,2024,TE,290.0,NFL,290.0,1.0
FittKy00,2018,LB,87.0,NFL,87.0,1.0
FittKy00,2019,LB,85.0,NFL,85.0,1.0
FittKy00,2020,LB,367.0,NFL,367.0,1.0
FittKy00,2021,LB,136.0,NFL,136.0,1.0
FitzDe00,2021,WR,108.0,NFL,108.0,1.0
FitzDe00,2022,WR,5.0,NFL,5.0,1.0
FitzDe00,2023,WR,3.0,NFL,3.0,1.0
FitzDe00,2024,WR,10.0,NFL,10.0,1.0
FitzJo00,2023,TE,101.0,NFL,101.0,1.0
FitzJo00,2024,TE,134.0,NFL,134.0,1.0
FitzLa00,2013,WR,1002.0,NFL,1002.0,1.0
FitzLa00,2014,WR,899.0,NFL,899.0,1.0
FitzLa00,2015,WR,1116.0,NFL,1116.0,1.0
FitzLa00,2016,WR,1056.0,NFL,1056.0,1.0
FitzLa00,2017,WR,1073.0,NFL,1073.0,1.0
FitzLa00,2018,WR,873.0,NFL,873.0,1.0
FitzLa00,2019,WR,889.0,NFL,889.0,1.0
FitzLa00,2020,WR,747.0,NFL,747.0,1.0
FitzMi00,2018,S,113.0,NFL,1044.0,0.1082375478927203
FitzMi00,2018,SS,931.0,NFL,1044.0,0.8917624521072797
FitzMi00,2019,SS,1113.0,NFL,1113.0,1.0
FitzMi00,2020,DB,151.0,NFL,1170.0,0.12905982905982907
FitzMi00,2020,S,1019.0,NFL,1170.0,0.870940170940171
FitzMi00,2021,SS,1234.0,NFL,1234.0,1.0
FitzMi00,2022,FS,682.0,NFL,1006.0,0.6779324055666004
FitzMi00,2022,SS,324.0,NFL,1006.0,0.3220675944333996
FitzMi00,2023,FS,666.0,NFL,666.0,1.0
FitzMi00,2024,FS,1254.0,NFL,1254.0,1.0
FitzRy00,2013,QB,680.0,NFL,680.0,1.0
FitzRy00,2014,QB,728.0,NFL,728.0,1.0
FitzRy00,2015,QB,1045.0,NFL,1045.0,1.0
FitzRy00,2016,QB,763.0,NFL,763.0,1.0
FitzRy00,2017,QB,299.0,NFL,299.0,1.0
FitzRy00,2018,QB,427.0,NFL,427.0,1.0
FitzRy00,2019,QB,878.0,NFL,878.0,1.0
FitzRy00,2020,QB,496.0,NFL,496.0,1.0
FitzRy00,2021,QB,16.0,NFL,16.0,1.0
FlacJo00,2013,QB,1128.0,NFL,1128.0,1.0
FlacJo00,2014,QB,1202.0,NFL,1202.0,1.0
FlacJo00,2015,QB,716.0,NFL,716.0,1.0
FlacJo00,2016,QB,1111.0,NFL,1111.0,1.0
FlacJo00,2017,QB,1026.0,NFL,1026.0,1.0
FlacJo00,2018,QB,641.0,NFL,641.0,1.0
FlacJo00,2019,QB,532.0,NFL,532.0,1.0
FlacJo00,2020,QB,250.0,NFL,250.0,1.0
FlacJo00,2021,QB,66.0,NFL,66.0,1.0
FlacJo00,2022,QB,295.0,NFL,295.0,1.0
FlacJo00,2023,QB,417.0,NFL,417.0,1.0
FlacJo00,2024,QB,467.0,NFL,467.0,1.0
FlanDe00,2020,LB,256.0,NFL,256.0,1.0
FlanDe00,2021,LB,545.0,NFL,545.0,1.0
FlanDe00,2022,LB,424.0,NFL,424.0,1.0
FlanDe00,2023,LB,526.0,NFL,526.0,1.0
FlanDe00,2024,LB,334.0,NFL,334.0,1.0
FlanMa00,2018,TE,99.0,NFL,99.0,1.0
FleeCo00,2013,TE,932.0,NFL,932.0,1.0
FleeCo00,2014,TE,933.0,NFL,933.0,1.0
FleeCo00,2015,TE,736.0,NFL,736.0,1.0
FleeCo00,2016,TE,672.0,NFL,672.0,1.0
FleeCo00,2017,TE,273.0,NFL,273.0,1.0
FlemCa00,2014,T,261.0,NFL,261.0,1.0
FlemCa00,2015,T,498.0,NFL,498.0,1.0
FlemCa00,2016,T,398.0,NFL,398.0,1.0
FlemCa00,2017,T,626.0,NFL,626.0,1.0
FlemCa00,2018,T,301.0,NFL,301.0,1.0
FlemCa00,2019,T,333.0,NFL,333.0,1.0
FlemCa00,2020,T,968.0,NFL,968.0,1.0
FlemCa00,2021,T,289.0,NFL,289.0,1.0
FlemCa00,2022,T,1034.0,NFL,1034.0,1.0
FlemCa00,2023,T,135.0,NFL,135.0,1.0
FlemCa00,2024,T,2.0,NFL,2.0,1.0
FlemDa00,2014,LB,152.0,NFL,152.0,1.0
FlemDa00,2015,LB,188.0,NFL,188.0,1.0
FlemJa00,2013,CB,60.0,NFL,60.0,1.0
FlemJa00,2014,CB,277.0,NFL,277.0,1.0
FlemJa00,2015,CB,465.0,NFL,465.0,1.0
FletBr99,2013,CB,1128.0,NFL,1128.0,1.0
FletBr99,2014,CB,1207.0,NFL,1207.0,1.0
FletBr99,2015,CB,68.0,NFL,68.0,1.0
FletDa00,2013,LB,543.0,NFL,543.0,1.0
FletDa00,2014,LB,624.0,NFL,624.0,1.0
FletLo20,2013,LB,1006.0,NFL,1006.0,1.0
FlorDr20,2013,CB,678.0,NFL,678.0,1.0
FlotCo00,2022,CB,361.0,NFL,442.0,0.8167420814479638
FlotCo00,2022,DB,81.0,NFL,442.0,0.1832579185520362
FlotCo00,2023,CB,518.0,NFL,518.0,1.0
FlotCo00,2024,CB,716.0,NFL,716.0,1.0
FlouRy00,2024,WR,296.0,NFL,296.0,1.0
FlowBr99,2013,CB,909.0,NFL,909.0,1.0
FlowBr99,2014,CB,883.0,NFL,883.0,1.0
FlowBr99,2015,CB,627.0,NFL,627.0,1.0
FlowBr99,2016,CB,357.0,NFL,357.0,1.0
FlowDa00,2022,CB,317.0,NFL,317.0,1.0
FlowDa00,2023,CB,332.0,NFL,332.0,1.0
FlowDa00,2024,CB,114.0,NFL,114.0,1.0
FlowEr00,2015,T,1018.0,NFL,1018.0,1.0
FlowEr00,2016,T,1188.0,NFL,1188.0,1.0
FlowEr00,2017,T,1045.0,NFL,1045.0,1.0
FlowEr00,2018,T,611.0,NFL,611.0,1.0
FlowEr00,2019,G,988.0,NFL,988.0,1.0
FlowEr00,2020,G,846.0,NFL,909.0,0.9306930693069307
FlowEr00,2020,T,63.0,NFL,909.0,0.06930693069306931
FlowEr00,2021,G,1120.0,NFL,1120.0,1.0
FlowMa00,2014,LB,424.0,NFL,424.0,1.0
FlowMa00,2016,LB,310.0,NFL,310.0,1.0
FlowMa00,2017,LB,610.0,NFL,610.0,1.0
FlowMa00,2018,LB,84.0,NFL,84.0,1.0
FlowTr00,2015,DE,4.0,NFL,4.0,1.0
FlowTr00,2016,DE,728.0,NFL,728.0,1.0
FlowTr00,2017,DE,999.0,NFL,999.0,1.0
FlowTr00,2018,DE,897.0,NFL,897.0,1.0
FlowTr00,2019,DE,737.0,NFL,737.0,1.0
FlowTr00,2020,DE,326.0,NFL,326.0,1.0
FlowTr00,2021,LB,304.0,NFL,304.0,1.0
FlowTr00,2022,LB,68.0,NFL,68.0,1.0
FlowTr01,2018,CB,1060.0,NFL,1060.0,1.0
FlowTr01,2019,CB,1206.0,NFL,1206.0,1.0
FlowTr01,2020,CB,686.0,NFL,731.0,0.9384404924760602
FlowTr01,2020,DB,45.0,NFL,731.0,0.06155950752393981
FlowTr01,2021,CB,731.0,NFL,731.0,1.0
FlowTr01,2022,CB,464.0,NFL,464.0,1.0
FlowTr01,2023,CB,524.0,NFL,524.0,1.0
FlowTr01,2024,CB,39.0,NFL,39.0,1.0
FlowZa00,2023,WR,1020.0,NFL,1020.0,1.0
FlowZa00,2024,WR,838.0,NFL,838.0,1.0
FloyLe00,2016,LB,538.0,NFL,538.0,1.0
FloyLe00,2017,LB,583.0,NFL,583.0,1.0
FloyLe00,2018,LB,867.0,NFL,867.0,1.0
FloyLe00,2019,LB,919.0,NFL,919.0,1.0
FloyLe00,2020,OLB,1044.0,NFL,1044.0,1.0
FloyLe00,2021,LB,1134.0,NFL,1134.0,1.0
FloyLe00,2022,LB,933.0,NFL,933.0,1.0
FloyLe00,2023,DE,636.0,NFL,636.0,1.0
FloyLe00,2024,DE,615.0,NFL,615.0,1.0
FloyMa00,2013,WR,88.0,NFL,88.0,1.0
FloyMa00,2014,WR,946.0,NFL,946.0,1.0
FloyMa00,2015,WR,835.0,NFL,835.0,1.0
FloyMi00,2013,WR,934.0,NFL,934.0,1.0
FloyMi00,2014,WR,987.0,NFL,987.0,1.0
FloyMi00,2015,WR,768.0,NFL,768.0,1.0
FloyMi00,2016,WR,791.0,NFL,791.0,1.0
FloyMi00,2017,WR,167.0,NFL,167.0,1.0
FloyMi00,2018,WR,409.0,NFL,409.0,1.0
FloySh00,2013,DT,577.0,NFL,577.0,1.0
FloySh00,2014,DT,618.0,NFL,618.0,1.0
FloySh00,2015,DT,622.0,NFL,622.0,1.0
FloySh00,2016,DT,27.0,NFL,27.0,1.0
FlueAn99,2013,DT,207.0,NFL,207.0,1.0
FlueAn99,2014,DT,216.0,NFL,216.0,1.0
FlueAn99,2015,DT,129.0,NFL,129.0,1.0
FlueDa00,2017,RB,382.0,NFL,382.0,1.0
FlueDa00,2018,RB,92.0,NFL,92.0,1.0
FlueDa00,2019,RB,41.0,NFL,41.0,1.0
FlukDJ00,2013,T,1198.0,NFL,1198.0,1.0
FlukDJ00,2014,T,1067.0,NFL,1067.0,1.0
FlukDJ00,2015,G,869.0,NFL,869.0,1.0
FlukDJ00,2016,G,1070.0,NFL,1070.0,1.0
FlukDJ00,2017,G,475.0,NFL,475.0,1.0
FlukDJ00,2018,G,662.0,NFL,662.0,1.0
FlukDJ00,2019,G,1039.0,NFL,1039.0,1.0
FlukDJ00,2020,G,330.0,NFL,675.0,0.4888888888888889
FlukDJ00,2020,G/T,315.0,NFL,675.0,0.4666666666666667
FlukDJ00,2020,T,30.0,NFL,675.0,0.044444444444444446
FlynMa00,2013,QB,394.0,NFL,394.0,1.0
FlynMa00,2014,QB,67.0,NFL,67.0,1.0
FokoMo99,2013,LB,786.0,NFL,786.0,1.0
FokoMo99,2014,LB,36.0,NFL,36.0,1.0
FoleNi00,2013,QB,760.0,NFL,760.0,1.0
FoleNi00,2014,QB,545.0,NFL,545.0,1.0
FoleNi00,2015,QB,653.0,NFL,653.0,1.0
FoleNi00,2016,QB,106.0,NFL,106.0,1.0
FoleNi00,2017,QB,414.0,NFL,414.0,1.0
FoleNi00,2018,QB,476.0,NFL,476.0,1.0
FoleNi00,2019,QB,185.0,NFL,185.0,1.0
FoleNi00,2020,QB,496.0,NFL,496.0,1.0
FoleNi00,2021,QB,74.0,NFL,74.0,1.0
FoleNi00,2022,QB,83.0,NFL,83.0,1.0
FolkBr00,2013,C,57.0,NFL,57.0,1.0
FolkBr00,2014,C,213.0,NFL,213.0,1.0
FolkBr00,2015,C,3.0,NFL,3.0,1.0
FolkNi20,2013,K,138.0,NFL,138.0,1.0
FolkNi20,2014,K,133.0,NFL,133.0,1.0
FolkNi20,2015,K,78.0,NFL,78.0,1.0
FolkNi20,2016,K,128.0,NFL,128.0,1.0
FolkNi20,2017,K,39.0,NFL,39.0,1.0
FolkNi20,2019,K,33.0,NFL,33.0,1.0
FolkNi20,2020,K,65.0,NFL,65.0,1.0
FolkNi20,2021,K,102.0,NFL,102.0,1.0
FolkNi20,2022,K,105.0,NFL,105.0,1.0
FolkNi20,2023,K,124.0,NFL,124.0,1.0
FolkNi20,2024,K,105.0,NFL,105.0,1.0
FootLa20,2013,LB,60.0,NFL,60.0,1.0
FootLa20,2014,LB,1157.0,NFL,1157.0,1.0
ForbDr00,2019,T,9.0,NFL,9.0,1.0
ForbDr00,2022,G,52.0,NFL,52.0,1.0
ForbEm00,2023,CB,483.0,NFL,483.0,1.0
ForbEm00,2024,CB,175.0,NFL,175.0,1.0
ForbKa00,2013,K,105.0,NFL,105.0,1.0
ForbKa00,2014,K,113.0,NFL,113.0,1.0
ForbKa00,2015,K,103.0,NFL,103.0,1.0
ForbKa00,2016,K,67.0,NFL,67.0,1.0
ForbKa00,2017,K,181.0,NFL,181.0,1.0
ForbKa00,2018,K,8.0,NFL,8.0,1.0
ForbKa00,2019,K,47.0,NFL,47.0,1.0
ForbKa00,2020,K,17.0,NFL,17.0,1.0
FordBr00,2024,WR,288.0,NFL,288.0,1.0
FordCh00,2013,TE,168.0,NFL,168.0,1.0
FordCh00,2014,TE,343.0,NFL,343.0,1.0
FordCo00,2019,T,847.0,NFL,847.0,1.0
FordCo00,2020,T,410.0,NFL,410.0,1.0
FordCo00,2021,G,572.0,NFL,572.0,1.0
FordCo00,2022,G,388.0,NFL,388.0,1.0
FordCo00,2023,G,151.0,NFL,151.0,1.0
FordCo00,2024,G,769.0,NFL,769.0,1.0
FordDe00,2014,LB,210.0,NFL,210.0,1.0
FordDe00,2015,LB,552.0,NFL,552.0,1.0
FordDe00,2016,LB,860.0,NFL,860.0,1.0
FordDe00,2017,LB,316.0,NFL,316.0,1.0
FordDe00,2018,LB,1144.0,NFL,1144.0,1.0
FordDe00,2019,LB,332.0,NFL,332.0,1.0
FordDe00,2020,DE,47.0,NFL,47.0,1.0
FordDe00,2021,DE,111.0,NFL,111.0,1.0
FordIs00,2018,WR,13.0,NFL,13.0,1.0
FordIs00,2019,WR,229.0,NFL,229.0,1.0
FordIs00,2020,WR,374.0,NFL,374.0,1.0
FordIs00,2021,WR,143.0,NFL,143.0,1.0
FordJa01,2013,WR,353.0,NFL,353.0,1.0
FordJa02,2024,LB,104.0,NFL,104.0,1.0
FordJe00,2022,RB,159.0,NFL,159.0,1.0
FordJe00,2023,RB,676.0,NFL,676.0,1.0
FordJe00,2024,RB,565.0,NFL,565.0,1.0
FordJo00,2024,DT,77.0,NFL,77.0,1.0
FordKe00,2018,RB,71.0,NFL,71.0,1.0
FordMi00,2013,RB,187.0,NFL,187.0,1.0
FordMi01,2018,CB,373.0,NFL,373.0,1.0
FordMi01,2019,CB,416.0,NFL,416.0,1.0
FordMi01,2020,CB,216.0,NFL,216.0,1.0
FordMi01,2021,CB,253.0,NFL,253.0,1.0
FordMi01,2022,CB,444.0,NFL,444.0,1.0
FordMi01,2023,CB,537.0,NFL,537.0,1.0
FordMi01,2024,CB,391.0,NFL,391.0,1.0
FordPo00,2018,DT,276.0,NFL,276.0,1.0
FordPo00,2019,NT,648.0,NFL,648.0,1.0
FordPo00,2020,DT,779.0,NFL,779.0,1.0
FordPo00,2021,NT,876.0,NFL,876.0,1.0
FordPo00,2022,DE,566.0,NFL,757.0,0.7476882430647291
FordPo00,2022,NT,191.0,NFL,757.0,0.2523117569352708
FordPo00,2023,DE,184.0,NFL,184.0,1.0
FordPo00,2024,DE,724.0,NFL,724.0,1.0
FordRu00,2017,FS,169.0,NFL,169.0,1.0
FordRu00,2018,SS,348.0,NFL,348.0,1.0
FordRu00,2019,SS,229.0,NFL,229.0,1.0
FordRu00,2020,DB,44.0,NFL,185.0,0.23783783783783785
FordRu00,2020,S,141.0,NFL,185.0,0.7621621621621621
FordRu00,2021,SS,602.0,NFL,602.0,1.0
FordRu00,2022,SS,550.0,NFL,550.0,1.0
FordRu00,2023,FS,678.0,NFL,678.0,1.0
ForeDO00,2017,RB,152.0,NFL,152.0,1.0
ForeDO00,2018,RB,34.0,NFL,34.0,1.0
ForeDO00,2020,RB,42.0,NFL,42.0,1.0
ForeDO00,2021,RB,241.0,NFL,241.0,1.0
ForeDO00,2022,RB,353.0,NFL,353.0,1.0
ForeDO00,2023,RB,269.0,NFL,269.0,1.0
ForeDO00,2024,RB,225.0,NFL,225.0,1.0
ForrDa00,2021,SS,195.0,NFL,195.0,1.0
ForrDa00,2022,SS,962.0,NFL,962.0,1.0
ForrDa00,2023,FS,334.0,NFL,334.0,1.0
ForrDa00,2024,FS,260.0,NFL,260.0,1.0
ForrJo00,2016,LB,246.0,NFL,246.0,1.0
ForrJo00,2017,LB,28.0,NFL,28.0,1.0
ForrMi00,2021,TE,29.0,NFL,29.0,1.0
ForrMi00,2022,TE,59.0,NFL,59.0,1.0
ForsAl00,2024,C,384.0,NFL,384.0,1.0
ForsJu00,2013,RB,106.0,NFL,106.0,1.0
ForsJu00,2014,RB,814.0,NFL,814.0,1.0
ForsJu00,2015,RB,475.0,NFL,475.0,1.0
ForsJu00,2016,RB,265.0,NFL,265.0,1.0
ForsMa00,2013,DT,36.0,NFL,36.0,1.0
ForsSt00,2021,T,58.0,NFL,58.0,1.0
ForsSt00,2022,T,210.0,NFL,210.0,1.0
ForsSt00,2023,T,577.0,NFL,577.0,1.0
ForsSt00,2024,T,452.0,NFL,452.0,1.0
FortJo01,2021,TE,113.0,NFL,122.0,0.9262295081967213
FortJo01,2021,WR,9.0,NFL,122.0,0.07377049180327869
FortJo01,2022,TE,408.0,NFL,408.0,1.0
FortJo01,2024,TE,48.0,NFL,48.0,1.0
FortKh00,2014,LB,54.0,NFL,54.0,1.0
FortL.00,2014,LB,17.0,NFL,17.0,1.0
FortL.00,2015,LB,11.0,NFL,11.0,1.0
FortL.00,2016,LB,259.0,NFL,259.0,1.0
FortL.00,2017,LB,398.0,NFL,398.0,1.0
FortL.00,2018,LB,638.0,NFL,638.0,1.0
FortL.00,2019,LB,613.0,NFL,613.0,1.0
FortL.00,2020,ILB,573.0,NFL,724.0,0.7914364640883977
FortL.00,2020,LB,151.0,NFL,724.0,0.2085635359116022
FortLu01,2022,C,1338.0,NFL,1338.0,1.0
FortLu01,2023,C,1224.0,NFL,1224.0,1.0
FortLu01,2024,C,69.0,NFL,69.0,1.0
FortMa00,2013,RB,929.0,NFL,929.0,1.0
FortMa00,2014,RB,974.0,NFL,974.0,1.0
FortMa00,2015,RB,597.0,NFL,597.0,1.0
FortMa00,2016,RB,487.0,NFL,487.0,1.0
FortMa00,2017,RB,361.0,NFL,361.0,1.0
FoskIs00,2023,DE,228.0,NFL,228.0,1.0
FoskIs00,2024,DE,422.0,NFL,422.0,1.0
FostAr00,2013,RB,327.0,NFL,327.0,1.0
FostAr00,2014,RB,622.0,NFL,622.0,1.0
FostAr00,2015,RB,190.0,NFL,190.0,1.0
FostAr00,2016,RB,86.0,NFL,86.0,1.0
FostD.01,2016,RB,26.0,NFL,26.0,1.0
FostD.01,2017,RB,163.0,NFL,163.0,1.0
FostD.01,2019,RB,122.0,NFL,122.0,1.0
FostD.01,2020,RB,140.0,NFL,140.0,1.0
FostGl00,2013,DE,256.0,NFL,256.0,1.0
FostGl00,2014,DE,71.0,NFL,71.0,1.0
FostJa01,2024,T,12.0,NFL,12.0,1.0
FostMa00,2013,LB,843.0,NFL,843.0,1.0
FostMa00,2014,LB,567.0,NFL,567.0,1.0
FostMa00,2015,LB,500.0,NFL,500.0,1.0
FostMa00,2016,LB,944.0,NFL,944.0,1.0
FostMa00,2017,LB,326.0,NFL,326.0,1.0
FostMa00,2018,LB,1050.0,NFL,1050.0,1.0
FostRa21,2013,G,897.0,NFL,897.0,1.0
FostRa21,2014,G,1110.0,NFL,1110.0,1.0
FostRa21,2015,G,1297.0,NFL,1297.0,1.0
FostRa21,2016,G,1169.0,NFL,1169.0,1.0
FostRa21,2017,G,1077.0,NFL,1077.0,1.0
FostRa21,2018,G,1189.0,NFL,1189.0,1.0
FostRa21,2019,G,868.0,NFL,868.0,1.0
FostRe00,2017,LB,564.0,NFL,564.0,1.0
FostRe00,2018,LB,346.0,NFL,346.0,1.0
FostRo01,2018,WR,492.0,NFL,492.0,1.0
FostRo01,2019,WR,371.0,NFL,371.0,1.0
FostRo01,2020,WR,92.0,NFL,92.0,1.0
FothCo00,2023,TE,32.0,NFL,32.0,1.0
FotuLe00,2020,DL,234.0,NFL,332.0,0.7048192771084337
FotuLe00,2020,DT,94.0,NFL,332.0,0.28313253012048195
FotuLe00,2020,NT,4.0,NFL,332.0,0.012048192771084338
FotuLe00,2021,DT,540.0,NFL,540.0,1.0
FotuLe00,2022,DT,632.0,NFL,632.0,1.0
FotuLe00,2023,NT,361.0,NFL,361.0,1.0
